chr,start,stop,ID,name,comment
21,7188029,7188595,RC21G002040,unknown,Belongs to the protein-tyrosine phosphatase family. Non-receptor class dual specificity subfamily
21,7199873,7235437,RC21G002050,WDR33,WD repeat domain 33
21,7236426,7258766,RC21G002060,DUSP28,Dual specificity phosphatase
21,7733885,7904796,RC21G002070,DIS3L2,3'-5'-exoribonuclease that specifically recognizes RNAs polyuridylated at their 3' end and mediates their degradation. Component of an exosome-independent RNA degradation pathway that mediates degradation of both mRNAs and miRNAs that have been polyuridylated by a terminal uridylyltransferase. Essential for correct mitosis
21,8797032,8799216,RC21G002080,penk,Proenkephalin a
21,9007863,9011270,RC21G002090,LHX8,LIM homeobox
21,9355448,9368396,RC21G002100,TYW3,protein 3 homolog
21,9415992,9417192,RC21G002110,unknown,unknown
21,9462780,9510659,RC21G002120,CRYZ,Crystallin
21,9535479,9551455,RC21G002130,ACOT11,Acyl-coenzyme A thioesterase 11-like
21,9551578,9583350,RC21G002140,SSBP3,Single stranded DNA binding protein
21,9584835,9591264,RC21G002150,MRPL37,ribosomal protein L37
21,9595837,9598846,RC21G002160,CDCP2,CUB domain containing protein 2
21,9599034,9600878,RC21G002170,TCEANC2,Transcription elongation factor A (SII) N-terminal and central domain containing 2
21,9602007,9606667,RC21G002180,CDC7,Cell division cycle
21,9608093,9613568,RC21G002190,GLMN,Glomulin
21,9614134,9623957,RC21G002200,RPAP2,RNA polymerase II
21,9624694,9626897,RC21G002210,GFI1,positive regulation of interleukin-6-mediated signaling pathway
21,9630101,9644239,RC21G002220,EVI5,Ecotropic viral integration site
21,9645739,9648700,RC21G002230,RPL5,ribosomal protein
21,9652619,9687106,RC21G002240,fam69a,Family with sequence similarity 69
21,9701895,9709403,RC21G002250,MTF2,Metal response element binding transcription factor 2
21,9712281,9733485,RC21G002260,CCDC18,Coiled-coil domain containing 18
21,9733974,9748231,RC21G002270,unknown,Scinderin like
21,9750618,9767128,RC21G002280,WLS,Wntless homolog
21,9790457,9792104,RC21G002290,GADD45A,growth arrest and
21,9844761,9846379,RC21G002300,DMBX1,Diencephalon mesencephalon homeobox
21,9851004,9857480,RC21G002310,NSUN4,Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
21,9931903,9932855,RC21G002320,ARTN,Transforming growth factor beta like domain
21,9959892,10003859,RC21G002330,ST3GAL3,Belongs to the glycosyltransferase 29 family
21,10036743,10050469,RC21G002340,KDM4A,demethylase
21,10072167,10177210,RC21G002350,PTPRF,Protein tyrosine phosphatase
21,10529413,10590434,RC21G002360,PBX1,pre-B-cell leukemia transcription factor
21,10641219,10643697,RC21G002370,GLUL,glutamine
21,10695225,10695884,RC21G002380,unknown,Si dkey-225f23.5
21,10725335,10729022,RC21G002390,unknown,Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process
21,10730458,10732914,RC21G002400,CDC20,Cell division cycle
21,10736262,10751314,RC21G002410,CC2D1B,Coiled-coil and C2 domain containing 1B
21,10757201,10770359,RC21G002420,ZFYVE9,Zinc finger
21,10782988,10790383,RC21G002430,unknown,Erythropoietin/thrombopoietin
21,10790416,10864812,RC21G002440,CLCN2,Chloride channel
21,10871358,10878835,RC21G002450,unknown,Family with sequence similarity 131 member A
21,10885509,10905185,RC21G002460,EIF4G1,Eukaryotic translation initiation factor 4 gamma
21,10905406,10912410,RC21G002470,unknown,unknown
21,10932004,10944412,RC21G002480,UBXN7,UBX domain protein 7
21,10946969,10950933,RC21G002490,PPP1R7,Protein phosphatase 1 regulatory
21,10952370,10961775,RC21G002500,GK5,Glycerol kinase 5
21,10964977,10984711,RC21G002510,XRN1,5'-3' exoribonuclease 1
21,10987814,10991002,RC21G002520,unknown,unknown
21,11009019,11015341,RC21G002530,atp1b3,This is the non-catalytic component of the active enzyme
21,11019073,11023487,RC21G002540,GRK7,Belongs to the protein kinase superfamily. AGC Ser Thr protein kinase family. GPRK subfamily
21,11041534,11044077,RC21G002550,FBXO36,F-box protein 36b
21,11046047,11053886,RC21G002560,AGFG1,ArfGAP with FG repeats
21,11055505,11058290,RC21G002570,GEN1,flap endonuclease 1 homolog
21,11078507,11081188,RC21G002580,AMER3,APC membrane recruitment protein 3
21,11090969,11166749,RC21G002590,ARHGEF4,Rho guanine nucleotide exchange factor
21,11168843,11178758,RC21G002600,SH3GLB1,SH3-domain GRB2-like endophilin B1b
21,11180636,11182734,RC21G002610,unknown,ADP-ribosylglycohydrolase
21,11186806,11248366,RC21G002620,VAV3,guanine nucleotide exchange factor
21,11262558,11351789,RC21G002630,NTNG1,Vav 3 guanine nucleotide exchange factor b
21,11423269,11426962,RC21G002640,AMY2A,Pancreatic alpha-amylase-like
21,11472225,11537123,RC21G002650,unknown,Collagen
21,11567017,11572593,RC21G002660,OLFM3,Olfactomedin
21,11593713,11626478,RC21G002670,ABCA4,ATP-binding cassette
21,11629851,11664511,RC21G002680,ARHGAP29,Rho GTPase-activating protein 29-like
21,11674901,11677252,RC21G002690,F3,Coagulation factor IIIb
21,11689611,11701759,RC21G002700,CNN3,Thin filament-associated protein that is implicated in the regulation and modulation of smooth muscle contraction. It is capable of binding to actin
21,11709198,11711559,RC21G002710,HCCS,Links covalently the heme group to the apoprotein of cytochrome c
21,11712384,11714032,RC21G002720,RWDD3,RWD domain containing 3
21,11760871,11786191,RC21G002730,PTBP2,polypyrimidine tract binding protein
21,11924533,11926297,RC21G002740,unknown,unknown
21,11993012,12014954,RC21G002750,PLPPR5,Lipid phosphate phosphatase-related protein type
21,12019456,12033746,RC21G002760,PLPPR4,Lipid phosphate phosphatase-related protein type
21,12065771,12074517,RC21G002770,unknown,Palmdelphin
21,12079958,12085039,RC21G002780,unknown,regulation of cell shape
21,12085820,12092364,RC21G002790,FRRS1,Ferric-chelate reductase
21,12094339,12120230,RC21G002800,AGL,Amylo-1
21,12126200,12141020,RC21G002810,unknown,ADAMTS-like protein
21,12145709,12151351,RC21G002820,olfml2b,Olfactomedin-like
21,12172027,12173741,RC21G002830,DUSP12,dual specificity
21,12180721,12195560,RC21G002840,RXRG,Retinoid X receptor
21,12202128,12207730,RC21G002850,PRG4,proteoglycan
21,12207976,12230820,RC21G002860,MLP1,negative regulation of RNA export from nucleus
21,12232594,12241557,RC21G002870,C1orf27,Chromosome 1 open reading frame 27
21,12244195,12247117,RC21G002880,PDC,phosducin
21,12272983,12276033,RC21G002890,PTGS2,synthase
21,12279728,12304887,RC21G002900,PLA2G4A,Cytoplasmic phospholipase A2
21,12310204,12312187,RC21G002910,ARPC5,Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
21,12320503,12325943,RC21G002920,IVNS1ABP,influenza virus
21,12335837,12339329,RC21G002930,RNF2,ring finger protein
21,12340991,12365863,RC21G002940,FAM129A,Family with sequence similarity 129 member
21,12367615,12404189,RC21G002950,KIFAP3,positive regulation of calcium-dependent cell-cell adhesion
21,12427233,12431035,RC21G002960,PRRX1,Paired related homeobox
21,12453151,12458861,RC21G002970,MFSD12,major facilitator superfamily
21,12462579,12483579,RC21G002980,CSNK1G2,Casein kinase 1
21,12488728,12501524,RC21G002990,MKNK2,MAP kinase-interacting serine
21,12502477,12506778,RC21G003000,ZNF414,Zinc finger protein
21,12508641,12516898,RC21G003010,MLLT1,Myeloid lymphoid or mixed-lineage leukemia (trithorax homolog
21,12565074,12571001,RC21G003020,AMOTL2,Angiomotin like 2b
21,12591224,12594912,RC21G003030,RAB6B,RAB6B
21,12615419,12642257,RC21G003040,KIF1A,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
21,12649373,12652478,RC21G003050,AGXT,Alanine-glyoxylate aminotransferase b
21,12653892,12657303,RC21G003060,FBXO15,F-box protein 15
21,12658741,12660310,RC21G003070,THAP4,THAP domain containing 4
21,12662744,12664978,RC21G003080,unknown,BCL2-related ovarian killer
21,12666950,12671190,RC21G003090,STK25,serine threonine kinase
21,12673504,12682180,RC21G003100,SEPT2,Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family
21,12694266,12721742,RC21G003110,HFM1,ATP-dependent DNA helicase
21,12733252,12741826,RC21G003120,ZNF644,Zinc finger protein
21,12745292,12747766,RC21G003130,LRRC8D,Leucine rich repeat containing 8 family member
21,12750326,12753868,RC21G003140,GTF2B,General transcription factor IIB
21,12756340,12778893,RC21G003150,PKN2,kinase N2
21,12794338,12806880,RC21G003160,HS2ST1,Heparan sulfate 2-O-sulfotransferase
21,12807825,12810305,RC21G003170,SELENOF,selenium binding
21,12819699,12857661,RC21G003180,unknown,unknown
21,12857713,12858906,RC21G003190,fam110b,Family with sequence similarity 110
21,12881858,12884315,RC21G003200,CYP7A1,Cytochrome P450
21,12894795,12948522,RC21G003210,TOX,Thymocyte selection-associated high mobility group box
21,13004955,13012448,RC21G003220,CA8,carbonic
21,13020445,13034168,RC21G003230,RAB2A,RAB2A
21,13055840,13088616,RC21G003240,CHD7,Chromodomain helicase DNA binding protein 7
21,13108618,13139415,RC21G003250,FBXL7,F-box and leucine-rich repeat protein 7
21,13144923,13146233,RC21G003260,C7orf25,Chromosome 7 open reading frame 25
21,13150416,13151387,RC21G003270,RALA,V-ral simian leukemia viral oncogene homolog Aa (ras related)
21,13154134,13154912,RC21G003280,MPLKIP,M-phase specific PLK1 interacting protein
21,13197400,13204962,RC21G003290,INHBA,Inhibin
21,13217252,13224408,RC21G003300,AFG3L2,AFG3 ATPase family gene 3-like 2 (S. cerevisiae)
21,13232915,13242903,RC21G003310,PLCD1,Phospholipase C
21,13245734,13257250,RC21G003320,CTDSPL,CTD (carboxy-terminal domain
21,13259099,13266437,RC21G003330,HHATL,Belongs to the membrane-bound acyltransferase family
21,13268465,13271552,RC21G003340,KLHL40,BTB And C-terminal Kelch
21,13273798,13279002,RC21G003350,ZBTB47,Zinc finger and BTB domain containing
21,13282697,13311278,RC21G003360,VIPR1,Vasoactive intestinal
21,13324589,13330455,RC21G003370,DNAJC1,homolog subfamily C member
21,13335104,13339967,RC21G003380,BMI1,B lymphoma Mo-MLV insertion region 1a
21,13345034,13361680,RC21G003390,PIP4K2A,Phosphatidylinositol-5-phosphate 4-kinase
21,13363967,13367563,RC21G003400,nebl,Nebulin repeat
21,13376090,13394653,RC21G003410,RREB1,Ras responsive element binding protein
21,13410834,13411662,RC21G003420,NRN1,Neuritin
21,13415010,13415672,RC21G003430,LYRM4,LYR motif containing 4
21,13421316,13448983,RC21G003440,CDYL,Chromodomain protein
21,13458634,13466072,RC21G003450,OXSR1,Oxidative-stress responsive 1a
21,13479950,13500210,RC21G003460,xirp1,Xin actin-binding
21,13507669,13517420,RC21G003470,CSRNP1,nuclear protein
21,13519227,13523541,RC21G003480,GORASP1,Golgi reassembly stacking protein 1
21,13526124,13529128,RC21G003490,VOPP1,Vesicular
21,13536120,13568846,RC21G003500,TGFBR1,Transforming growth factor
21,13571224,13613661,RC21G003510,COL15A1,Collagen
21,13623131,13645705,RC21G003520,SLC12A7,Solute carrier family 12 member
21,13681560,13730861,RC21G003530,KCNH2,Potassium voltage-gated channel
21,13734989,13760286,RC21G003540,MYH7,regulation of slow-twitch skeletal muscle fiber contraction
21,13769386,13771448,RC21G003550,FITM1,Fat storage-inducing transmembrane protein
21,13772598,13776028,RC21G003560,TRNAU1AP,Pfam:RRM_6
21,13776457,13777217,RC21G003570,MRPL34,ribosomal protein L34
21,13778427,13788497,RC21G003580,ANO8,Anoctamin
21,13793441,13795914,RC21G003590,unknown,Si dkey-208k22.3
21,13801188,13805189,RC21G003600,NR2F6,Nuclear receptor subfamily 2
21,13815102,13817969,RC21G003610,ocel1,Si dkey-208k22.6
21,13822246,13852972,RC21G003620,KCNN1,Potassium intermediate small conductance calcium-activated channel
21,13862052,13862650,RC21G003630,unknown,Insulin / insulin-like growth factor / relaxin family.
21,13882681,13887001,RC21G003640,ANGPTL4,Angiopoietin-like 4
21,13891568,13894549,RC21G003650,CNN2,Thin filament-associated protein that is implicated in the regulation and modulation of smooth muscle contraction. It is capable of binding to actin
21,13899525,13905297,RC21G003660,MED26,Mediator of RNA polymerase II transcription
21,13910939,13923427,RC21G003670,CRTC1,CREB regulated transcription coactivator
21,13933278,13934808,RC21G003680,unknown,unknown
21,13938419,13940197,RC21G003690,GDF15,Growth differentiation factor 15
21,13949079,13971753,RC21G003700,unknown,Domain of unknown function (DUF1908)
21,13979259,14002596,RC21G003710,PIK3R2,regulatory subunit
21,14007745,14009455,RC21G003720,IFI30,Interferon gamma inducible protein 30
21,14010324,14051324,RC21G003730,PDE4C,Phosphodiesterase 4C
21,14052933,14056409,RC21G003740,RAB3A,RAB3A
21,14070435,14078416,RC21G003750,GYG1,Glycogenin
21,14079362,14088300,RC21G003760,HLTF,Helicase-like transcription factor
21,14090564,14096929,RC21G003770,NCK1,NCK adaptor protein
21,14102881,14104125,RC21G003780,SLC35G6,solute carrier family 35 member
21,14142539,14157099,RC21G003790,STAG1,Stromal antigen
21,14158274,14165298,RC21G003800,PCCB,carboxylase
21,14165528,14167807,RC21G003810,MSL2,Male-specific lethal 2 homolog a (Drosophila)
21,14170307,14172952,RC21G003820,NCEH1,Neutral cholesterol ester hydrolase
21,14230601,14311852,RC21G003830,PPP2R3A,Protein phosphatase 2
21,14311877,14408133,RC21G003840,FNDC3B,fibronectin type III
21,14429424,14449787,RC21G003850,PLD1,phospholipase
21,14458991,14543156,RC21G003860,TNIK,TRAF2 and NCK interacting kinase
21,14545509,14553115,RC21G003870,SLC2A2,Solute carrier family 2
21,14555776,14557361,RC21G003880,EIF5A,eukaryotic translation initiation factor
21,14588210,14591211,RC21G003890,unknown,unknown
21,14598438,14614671,RC21G003900,SLC7A14,Solute carrier family 7 (cationic amino acid transporter
21,14620434,14621758,RC21G003910,cldn11,Plays a major role in tight junction-specific obliteration of the intercellular space
21,14651967,14693761,RC21G003920,GRIN3B,Glutamate receptor
21,14703601,14714236,RC21G003930,PLPPR3,Lipid phosphate phosphatase-related protein type
21,14720643,14752639,RC21G003940,ZP4,Zona pellucida
21,14755427,14763542,RC21G003950,PTBP1,polypyrimidine tract binding protein
21,14769216,14819601,RC21G003960,unknown,Belongs to the ephrin family
21,14827044,14829871,RC21G003970,RABGGTB,Rab geranylgeranyltransferase
21,14831263,14834820,RC21G003980,ACADM,acyl-Coenzyme A dehydrogenase
21,14837945,14848498,RC21G003990,HECTD3,HECT domain containing 3
21,14851257,14853572,RC21G004000,RPS8,Belongs to the eukaryotic ribosomal protein eS8 family
21,14854833,14856065,RC21G004010,BEST4,Forms chloride channels
21,14862864,14866778,RC21G004020,unknown,Leucine rich repeat
21,14868222,14886454,RC21G004030,unknown,zinc finger
21,14897231,14906762,RC21G004040,NDC1,NDC1 transmembrane nucleoporin
21,14909993,14912806,RC21G004050,YIPF1,Yip1 domain family member 1
21,14913937,14916103,RC21G004060,LRRC42,Leucine rich repeat containing 42
21,14917526,14919883,RC21G004070,TMEM59,Transmembrane protein 59
21,14920737,14933127,RC21G004080,U2SURP,U2 snRNP-associated SURP
21,14938934,14941403,RC21G004090,TTPA,Tocopherol (alpha) transfer protein
21,14945103,14959913,RC21G004100,asph,Aspartyl beta-hydroxylase N-terminal region
21,14962277,14965596,RC21G004110,IMPA1,Inositol(myo)-1(or 4)-monophosphatase 1
21,14967080,14978016,RC21G004120,unknown,Si dkey-181m9.8
21,15113124,15119702,RC21G004130,unknown,unknown
21,15119777,15164575,RC21G004140,cdh7,Cadherins are calcium-dependent cell adhesion proteins
21,15266603,15272295,RC21G004150,tmx3,transmembrane protein 3
21,15276841,15297724,RC21G004160,TESK2,kinase 2
21,15299027,15301369,RC21G004170,TOE1,Target of EGR1
21,15306780,15308354,RC21G004180,SEPP1,Selenoprotein P
21,15344328,15382534,RC21G004190,ZSWIM5,zinc finger
21,15390618,15395193,RC21G004200,UROD,Uroporphyrinogen decarboxylase
21,15396459,15407673,RC21G004210,LYN,V-yes-1 Yamaguchi sarcoma viral related oncogene homolog
21,15407885,15425339,RC21G004220,TGS1,Trimethylguanosine synthase homolog (S. cerevisiae)
21,15425567,15430785,RC21G004230,TMEM68,Transmembrane protein 68
21,15436584,15487860,RC21G004240,XKR4,XK
21,15504918,15519893,RC21G004250,RNF31,E3 ubiquitin-protein ligase RNF31-like
21,15520626,15523434,RC21G004260,unknown,unknown
21,15524728,15529145,RC21G004270,unknown,unknown
21,15529659,15530255,RC21G004280,RNF152,Ring finger protein 152
21,15618353,15634214,RC21G004290,CDH10,Cadherins are calcium-dependent cell adhesion proteins
21,15634255,15645803,RC21G004300,unknown,unknown
21,15895251,15936275,RC21G004310,unknown,Cadherin 12
21,16002369,16038991,RC21G004320,cdh18,Cadherin cytoplasmic region
21,16092711,16097315,RC21G004330,CA13,Carbonic anhydrase
21,16133018,16223679,RC21G004340,DAP1,Discs
21,16234878,16235773,RC21G004350,PTF1A,Pancreas specific transcription factor
21,16273841,16299554,RC21G004360,KIAA1217,Sickle tail protein homolog
21,16299568,16320383,RC21G004370,KIAA1217,Sickle tail protein homolog
21,16325740,16339459,RC21G004380,PAXIP1,PAX interacting (with transcription-activation domain) protein 1
21,16366337,16368908,RC21G004390,EN2,homeobox protein
21,16374173,16382671,RC21G004400,CNPY1,Protein canopy homolog 1 isoform X1
21,16385090,16410363,RC21G004410,unknown,unknown
21,16414329,16417722,RC21G004420,SHH,Tiggy-winkle hedgehog
21,16456871,16464490,RC21G004430,DNAJB6,homolog subfamily B member
21,16477651,16493249,RC21G004440,KCNB2,Potassium voltage-gated channel
21,16495183,16498224,RC21G004450,RPL7,Ribosomal protein L7
21,16498715,16500609,RC21G004460,RDH10,Retinol dehydrogenase
21,16506046,16509283,RC21G004470,UBE2W,ubiquitin-conjugating enzyme
21,16510866,16511700,RC21G004480,TCEB1,transcription elongation factor b
21,16512464,16513825,RC21G004490,TMEM70,Transmembrane protein 70
21,16514305,16516117,RC21G004500,unknown,unknown
21,16528372,16546376,RC21G004510,JPH1,Junctophilin-1-like
21,16559441,16561120,RC21G004520,R3HDML,Peptidase inhibitor
21,16565007,16571734,RC21G004530,crispld1,Cysteine-rich secretory protein LCCL
21,16588040,16589617,RC21G004540,SOCS6,suppressor of cytokine signaling
21,16606041,16607584,RC21G004550,CBLN2,Cerebellin 2b precursor
21,16610052,16616370,RC21G004560,unknown,Neuropilin (NRP) and tolloid (TLL)-like 1
21,16617789,16619070,RC21G004570,FAM173B,Family with sequence similarity 173
21,16620539,16640466,RC21G004580,MARCH6,Membrane-associated ring finger (C3HC4) 6
